"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"560",2.14461123949714e-167,1.27221965718306,0.941,0.604,4.29865876844806e-163,"12","Cntn4"
"561",4.38853891880157e-157,1.9041682119245,0.537,0.202,8.79638740884587e-153,"12","Adarb2"
"562",1.8094762602139e-156,1.71933615122948,0.67,0.281,3.62691421597275e-152,"12","Cntn6"
"563",1.40050609491519e-141,1.22483750794121,0.795,0.434,2.80717441664801e-137,"12","Il1rapl2"
"564",1.84426560298305e-126,2.40833590530817,0.291,0.07,3.69664597461922e-122,"12","Gm28905"
"565",1.08468737614315e-123,1.27877297841094,0.779,0.441,2.17414737674132e-119,"12","Egfem1"
"566",3.02338611515772e-121,1.02228099597803,0.837,0.475,6.06007512922214e-117,"12","Cntn5"
"567",6.63789612339187e-121,1.25857379009887,0.798,0.447,1.33049989897267e-116,"12","Cntnap5b"
"568",1.71377810836238e-118,1.10107104242156,0.899,0.672,3.43509684040155e-114,"12","Ptprd"
"569",1.2622796277085e-117,1.76756508447331,0.387,0.118,2.53011328577893e-113,"12","Runx1t1"
"570",3.27735173590217e-117,2.52868531059069,0.209,0.04,6.5691238194423e-113,"12","Fgd5"
"571",3.07938769158727e-115,1.14933270734662,0.833,0.525,6.17232468901753e-111,"12","Asic2"
"572",1.16899184364679e-114,1.6624125256703,0.45,0.157,2.34312725140562e-110,"12","Clstn2"
"573",4.37654818574302e-104,2.47103133613233,0.177,0.032,8.7723531835033e-100,"12","Ecel1"
"574",4.31321307319723e-101,1.37961730620086,0.647,0.338,8.64540428391652e-97,"12","Cntnap5c"
"575",6.6930278372621e-97,1.66402409689022,0.444,0.174,1.34155049970082e-92,"12","Ptprk"
"576",3.17786029167906e-93,1.30262307581983,0.578,0.27,6.3697031686415e-89,"12","Plcxd3"
"577",2.50886117686062e-84,1.32852521408909,0.628,0.343,5.02876134289943e-80,"12","Pbx3"
"578",1.02533433629536e-80,1.65678365660157,0.413,0.17,2.05518014367042e-76,"12","Zfpm2"
"579",9.98856036433738e-79,1.28612313544867,0.457,0.196,2.00210703942778e-74,"12","Slit2"
"580",1.78348703236898e-77,1.58549984166742,0.412,0.171,3.57482140768038e-73,"12","Ndst3"
"581",9.05424536518759e-73,1.71600547671139,0.3,0.104,1.8148329409982e-68,"12","Htr4"
"582",1.41459697910478e-72,1.5172176591857,0.468,0.223,2.83541818491763e-68,"12","Sdk1"
"583",1.20912351330752e-68,1.04772348103772,0.384,0.156,2.4235671700736e-64,"12","Kcnc2"
"584",9.05799386756694e-67,1.43465540383887,0.4,0.175,1.81558429081512e-62,"12","March3"
"585",2.33912255989785e-65,1.57990638351282,0.314,0.118,4.68853725905925e-61,"12","Nell2"
"586",5.05472627552189e-60,2.05722312821792,0.152,0.037,1.01316933466561e-55,"12","Gucy1a3"
"587",5.73365819794277e-54,1.19011969190456,0.349,0.151,1.14925444919565e-49,"12","Olfm3"
"588",1.21137183518738e-50,1.56582026114332,0.222,0.077,2.42807370644957e-46,"12","Cntnap3"
"589",7.12508615394391e-50,1.36005858246318,0.319,0.14,1.42815226869652e-45,"12","Xylt1"
"590",7.29367487671945e-47,1.17074422552151,0.412,0.215,1.46194419228965e-42,"12","Pcdh11x"
"591",6.8743700225361e-46,1.21025111121959,0.327,0.147,1.37789872731713e-41,"12","Shisa9"
"592",3.87624819472078e-42,2.26028844931266,0.091,0.02,7.76955188149834e-38,"12","C230014O12Rik"
"593",8.22154639550247e-40,1.7457152764829,0.151,0.048,1.64792675951451e-35,"12","Lncenc1"
"594",1.88992418964301e-39,1.00165310023499,0.401,0.214,3.78816404572046e-35,"12","Gabra1"
"595",2.50783819430386e-37,2.10750530986813,0.108,0.029,5.02671087666266e-33,"12","9530026P05Rik"
"596",1.22263494167865e-35,2.14223268779094,0.121,0.036,2.45064947710069e-31,"12","Fign"
"597",1.0019338426977e-34,1.0141984077532,0.309,0.152,2.00827619430328e-30,"12","Tmem132d"
"598",1.9717186658307e-34,2.21262201568234,0.072,0.016,3.95211289379105e-30,"12","Zim1"
"599",9.64206919505105e-32,1.53565751409568,0.173,0.068,1.93265634945603e-27,"12","Cftr"
"600",2.62642539849725e-31,1.2246397422729,0.233,0.106,5.2644070687479e-27,"12","Crocc"
"601",0,2.56923445653839,0.704,0.187,0,"13","Slit2"
"602",3.67303866115742e-207,1.20650291757877,0.996,0.952,7.36223869242392e-203,"13","Cntnap2"
"603",1.68744149428162e-196,3.00384449538736,0.503,0.147,3.38230773113808e-192,"13","Gm28928"
"604",2.8884216497795e-186,1.43037024473575,0.935,0.605,5.78955235481803e-182,"13","Cntn4"
"605",1.01249546779239e-151,1.68384749256843,0.691,0.297,2.02944591564307e-147,"13","Hs3st4"
"606",2.82088876748679e-149,1.18321186252434,0.93,0.639,5.65418944555051e-145,"13","Ntm"
"607",1.74566452063016e-144,1.51499477712137,0.696,0.303,3.4990099651511e-140,"13","Dab1"
"608",1.71323011130121e-142,2.5036271009408,0.311,0.069,3.43399843509214e-138,"13","Gm28905"
"609",2.81953116517208e-140,1.70062319755843,0.903,0.69,5.65146826747092e-136,"13","Kcnip4"
"610",6.70993161477787e-132,1.8562935756711,0.475,0.157,1.34493869286608e-127,"13","Clstn2"
"611",1.62092337562652e-100,1.12802489395673,0.843,0.578,3.24897881410579e-96,"13","Nrg1"
"612",2.15095806605785e-89,1.12255724217844,0.821,0.59,4.31138034760635e-85,"13","Spock3"
"613",2.76720449649527e-83,1.40526646380673,0.575,0.285,5.54658469277512e-79,"13","Cntn6"
"614",4.38760301931618e-77,1.94236322513481,0.246,0.07,8.79451149191736e-73,"13","Baiap3"
"615",5.89298607627696e-73,1.23949396806064,0.627,0.354,1.18119012912895e-68,"13","Efna5"
"616",7.04881992021458e-72,1.23211359041741,0.662,0.396,1.41286546480781e-67,"13","Khdrbs2"
"617",1.98978768419072e-71,1.20542571226651,0.764,0.559,3.98833043419188e-67,"13","Sgcd"
"618",1.1001104981177e-70,1.54037594385066,0.391,0.162,2.20506148242711e-66,"13","Crim1"
"619",2.15551017834026e-66,2.4149452524013,0.149,0.033,4.32050460146521e-62,"13","Parm1"
"620",3.01946767991427e-66,1.85586664381498,0.268,0.09,6.05222101762017e-62,"13","Prkd1"
"621",1.11904882871985e-64,1.35351109579736,0.371,0.151,2.24302147228606e-60,"13","Olfm3"
"622",1.80300590025971e-57,1.0455001898509,0.686,0.452,3.61394502648057e-53,"13","Cntnap5b"
"623",1.57626791990316e-56,2.47802393502468,0.169,0.046,3.15947141865389e-52,"13","Tshz2"
"624",1.1278264030763e-53,1.31765421435098,0.329,0.137,2.26061524232613e-49,"13","Pde3a"
"625",1.47200675605143e-53,1.08134937891093,0.511,0.273,2.95049034182949e-49,"13","Plcxd3"
"626",1.96641219703366e-48,1.74179418341071,0.23,0.083,3.94147660773427e-44,"13","Cdh4"
"627",5.43892640152455e-46,1.23510119405447,0.442,0.237,1.09017840792158e-41,"13","Cpa6"
"628",1.03705261844755e-45,1.23719076593634,0.394,0.197,2.07866826841626e-41,"13","Nell1"
"629",1.88396740832807e-44,3.20962634442379,0.048,0.006,3.77622427325278e-40,"13","Gm37892"
"630",2.3492940694243e-43,1.016641665288,0.699,0.52,4.70892503275408e-39,"13","Kcnh7"
"631",6.56163344718715e-40,2.50983829912713,0.071,0.013,1.31521380815419e-35,"13","Vwa5b1"
"632",3.41854501412063e-37,1.36337710015511,0.248,0.106,6.85213162630338e-33,"13","Htr4"
"633",1.8581621570603e-36,1.36200433647715,0.263,0.117,3.72450022761166e-32,"13","Rps6ka5"
"634",3.62991034227513e-36,1.39646726048819,0.261,0.117,7.27579229005626e-32,"13","Grin3a"
"635",3.3671749151734e-35,2.25841341782998,0.077,0.017,6.74916539997356e-31,"13","Drd3"
"636",3.37878835224491e-34,1.30130094507604,0.262,0.121,6.77244337323969e-30,"13","Nell2"
"637",1.42706638556668e-31,2.48646654978262,0.053,0.009,2.86041186322985e-27,"13","Nkx2-1"
"638",8.99187773775908e-30,1.05446716464954,0.333,0.18,1.80233197375643e-25,"13","D430041D05Rik"
"639",9.46040416195747e-30,1.55243551614746,0.145,0.052,1.89624341022276e-25,"13","Isl1"
"640",1.18084387563541e-27,2.31362406495801,0.07,0.017,2.36688346432361e-23,"13","Lepr"
"641",6.26779396272203e-26,1.83978826457504,0.099,0.031,1.256316621888e-21,"13","Camk1"
"642",2.4172151221653e-25,2.49341931042438,0.046,0.009,4.84506599086812e-21,"13","Gm26883"
"643",1.36120017282716e-23,1.06861403489672,0.25,0.13,2.72838962641477e-19,"13","Fam184b"
"644",2.18120140249654e-23,1.0117189304556,0.297,0.166,4.37200009116407e-19,"13","Tle4"
"645",6.75093960594745e-23,1.16957881296404,0.212,0.104,1.35315833461611e-18,"13","Cntnap4"
"646",2.32376008936954e-22,1.69930264459539,0.086,0.027,4.65774472313231e-18,"13","Myo1b"
"647",6.86085604916745e-22,2.23283373558512,0.051,0.012,1.37518998649512e-17,"13","Gpx3"
"648",8.44463640164435e-22,4.06702194898099,0.012,0.001,1.69264292034559e-17,"13","Npy2r"
"649",1.03344799068307e-21,1.80922419151334,0.07,0.02,2.07144315252515e-17,"13","Sgpp2"
"650",2.27719166919468e-21,1.0225407918233,0.236,0.125,4.56440298173382e-17,"13","Runx1t1"
"651",0,3.62550372878994,0.911,0.244,0,"14","Cacna2d3"
"652",0,3.12769907770874,0.938,0.347,0,"14","Zbtb20"
"653",0,3.73085348425874,0.672,0.116,0,"14","Pde7b"
"654",0,4.34610189905372,0.551,0.052,0,"14","Rgs9"
"655",0,3.85085286115951,0.541,0.056,0,"14","Rarb"
"656",0,3.7684605841145,0.55,0.075,0,"14","Unc13c"
"657",0,4.65867854152801,0.356,0.024,0,"14","Ppp1r1b"
"658",0,4.6129869644487,0.343,0.027,0,"14","6530403H02Rik"
"659",0,4.77701280489999,0.318,0.015,0,"14","Col6a1"
"660",0,4.32226430635017,0.287,0.02,0,"14","4930448N21Rik"
"661",0,4.33140036618997,0.261,0.017,0,"14","Foxo1"
"662",0,5.13023373340172,0.242,0.011,0,"14","Scn4b"
"663",0,4.66390042036451,0.173,0.007,0,"14","Stard5"
"664",0,6.45546422187542,0.153,0.002,0,"14","Adora2a"
"665",3.43775405455225e-306,3.95592866269971,0.296,0.024,6.89063422694452e-302,"14","Gprin3"
"666",2.32906967274563e-297,4.41613790166935,0.215,0.012,4.66838725205135e-293,"14","Drd1"
"667",3.52035902451721e-294,4.62257420771068,0.176,0.008,7.0562076287423e-290,"14","Stk32a"
"668",1.54927391963404e-292,4.5743399380301,0.215,0.013,3.10536464451446e-288,"14","Tac1"
"669",1.67105989097725e-291,3.03026417818778,0.602,0.115,3.34947244547479e-287,"14","Runx1t1"
"670",9.90562475374542e-265,3.88814188029,0.261,0.022,1.98548342564073e-260,"14","Inf2"
"671",6.32683165977367e-247,3.23603427910891,0.509,0.097,1.26815013788504e-242,"14","Slc4a4"
"672",3.19063398791784e-224,2.55670010460094,0.603,0.141,6.39530676538251e-220,"14","Shisa9"
"673",1.31436936266585e-218,2.52207194237651,0.785,0.291,2.63452195052743e-214,"14","Caln1"
"674",3.57231880625053e-218,1.83151801356055,0.975,0.698,7.16035581524857e-214,"14","Kcnq5"
"675",3.51011168060937e-207,1.63375192073511,0.992,0.832,7.03566785261343e-203,"14","Kcnd2"
"676",6.26879539757192e-189,3.89506549763804,0.176,0.014,1.25651734948932e-184,"14","Kcnj4"
"677",3.41958139060894e-186,3.1682610851003,0.334,0.052,6.85420893933657e-182,"14","Gng7"
"678",4.76984874539262e-183,4.19807637918277,0.131,0.007,9.56068482526496e-179,"14","Tgfa"
"679",9.01842282137398e-182,2.54281801792537,0.708,0.268,1.8076526703162e-177,"14","Foxp1"
"680",1.04307707039509e-179,3.9597424139773,0.173,0.014,2.09074367989991e-175,"14","Crym"
"681",1.21632826332272e-173,3.04490083947987,0.306,0.046,2.43800837100406e-169,"14","Epb41"
"682",4.73145094346281e-173,4.44763749673829,0.121,0.007,9.48372027107685e-169,"14","Pdyn"
"683",8.16117037310238e-172,1.32811367757475,0.985,0.689,1.63582498958464e-167,"14","Kcnip4"
"684",6.1112980920955e-168,2.75558002872673,0.497,0.126,1.22494858957962e-163,"14","Grm3"
"685",1.14136973529859e-166,1.57241519893887,0.953,0.794,2.28776149743249e-162,"14","Lrrc4c"
"686",2.37799487492461e-156,2.69446560771876,0.378,0.076,4.76645292729888e-152,"14","Adamts3"
"687",2.49768497499658e-156,1.0237457096778,0.995,0.985,5.00635976388314e-152,"14","Phactr1"
"688",5.45892430488293e-155,1.85478152779774,0.872,0.478,1.09418678767073e-150,"14","Cntn5"
"689",4.7079367387207e-154,4.26590319300635,0.113,0.007,9.43658839909177e-150,"14","Sh3rf2"
"690",4.91119857865423e-150,4.22807111948061,0.103,0.005,9.84400643105454e-146,"14","9430020K01Rik"
"691",1.40283523566826e-148,1.68112187282543,0.903,0.579,2.81184294637347e-144,"14","Nrg1"
"692",4.1636928501339e-148,1.82451809066679,0.899,0.583,8.34570594880839e-144,"14","Pde4b"
"693",8.08153231130931e-134,2.4891719895637,0.393,0.092,1.61986233647884e-129,"14","A930011G23Rik"
"694",4.10226317218609e-132,3.57764260940176,0.24,0.037,8.22257630232979e-128,"14","Penk"
"695",7.1265522581717e-126,2.58560038589976,0.388,0.096,1.42844613462794e-121,"14","Kctd8"
"696",3.54658383329739e-124,2.4497668297597,0.39,0.096,7.10877263546128e-120,"14","Ablim2"
"697",7.15409016516447e-124,2.72457271938835,0.356,0.083,1.43396583270557e-119,"14","Pde1b"
"698",9.45714472218164e-123,2.98856524914306,0.22,0.033,1.89559008811409e-118,"14","Syt6"
"699",1.69387360315268e-121,2.98478616495358,0.245,0.041,3.39520025015923e-117,"14","Prkch"
"700",4.06075057951561e-118,1.07893028914218,0.966,0.864,8.13936846158109e-114,"14","Lrp1b"
"701",0,5.32858110151491,0.652,0.035,0,"15","Kcnmb2"
"702",0,3.06326474693339,0.984,0.377,0,"15","Tcf4"
"703",0,4.3296188416294,0.754,0.149,0,"15","Kcnc2"
"704",0,3.25831743786529,0.738,0.141,0,"15","Elavl2"
"705",0,3.30035731513394,0.67,0.129,0,"15","Ptprm"
"706",0,6.01737969335075,0.397,0.009,0,"15","Maf"
"707",0,5.03690673649253,0.394,0.027,0,"15","Col19a1"
"708",0,6.73699222724142,0.225,0.009,0,"15","Npy"
"709",1.26994976985117e-306,5.17562962478872,0.156,0.005,2.54548731868969e-302,"15","Igf1"
"710",1.32109867548451e-286,5.10666757600941,0.155,0.006,2.64801018514114e-282,"15","Moxd1"
"711",3.47958193372204e-278,4.0710097643341,0.438,0.062,6.97447402795246e-274,"15","Sox6"
"712",2.11073947891825e-251,5.3701118966182,0.116,0.003,4.23076621154374e-247,"15","Npas1"
"713",2.80172295734675e-247,5.24932451812013,0.116,0.003,5.61577349570583e-243,"15","Cort"
"714",1.897085188588e-220,5.19274098975376,0.109,0.003,3.80251755200578e-216,"15","Rbp4"
"715",3.28457402220435e-216,2.72385046450258,0.928,0.597,6.5836001701064e-212,"15","Erbb4"
"716",3.21391886866713e-215,3.60371098961422,0.271,0.028,6.44197898035639e-211,"15","Ubash3b"
"717",1.90938108120356e-209,6.50993116563447,0.097,0.003,3.82716343916442e-205,"15","Vip"
"718",1.02032537661827e-207,2.6660246768025,0.933,0.637,2.04514018489365e-203,"15","Galntl6"
"719",9.73064624354607e-203,4.71359894517365,0.121,0.005,1.95041073305637e-198,"15","Crhbp"
"720",2.2998837332602e-198,3.274492564541,0.592,0.153,4.60988695494673e-194,"15","Fgf13"
"721",1.02912098114177e-173,1.75148533599824,0.965,0.744,2.06277009460056e-169,"15","Grip1"
"722",3.20410717461653e-173,2.90021336032277,0.455,0.098,6.42231242080138e-169,"15","Cntnap4"
"723",8.62131811420553e-173,4.35679814861257,0.114,0.006,1.72805700281136e-168,"15","Plch2"
"724",5.78904945725278e-169,2.58366888744765,0.576,0.16,1.16035707321175e-164,"15","Grik1"
"725",2.48222851907533e-165,3.68793351670877,0.199,0.02,4.9753788436346e-161,"15","Adra1a"
"726",1.12409647604608e-150,3.89795903687953,0.169,0.016,2.25313897658676e-146,"15","Galnt14"
"727",1.12755162656784e-145,2.55756625147641,0.473,0.12,2.26006448029258e-141,"15","Zfp536"
"728",1.2228996662364e-143,4.36060724664287,0.141,0.011,2.45118009100425e-139,"15","Kit"
"729",3.2553774342764e-141,8.01920473475907,0.035,0,6.52507852926362e-137,"15","Tac2"
"730",1.20835243356455e-138,4.09512620639979,0.125,0.009,2.42202161783679e-134,"15","Hapln1"
"731",2.17864628038736e-138,2.93993027534109,0.308,0.055,4.36687860440842e-134,"15","Btbd11"
"732",3.09532671645864e-138,3.15770856114405,0.381,0.086,6.2042728704697e-134,"15","Gm20754"
"733",1.08121269184757e-137,3.86896209917846,0.128,0.01,2.16718271953927e-133,"15","Pde5a"
"734",8.74405519851204e-136,2.96355903725398,0.255,0.039,1.75265842398975e-131,"15","Osbpl3"
"735",1.1166347930736e-135,3.24256267995508,0.411,0.102,2.23818277923672e-131,"15","Synpr"
"736",1.71769127020968e-133,4.38984811467946,0.09,0.004,3.44294038200828e-129,"15","Prox1"
"737",1.72028236227008e-128,1.42322053120577,0.937,0.736,3.44813396693415e-124,"15","Xkr4"
"738",4.00530422888125e-126,3.42245736993828,0.167,0.018,8.02823179636958e-122,"15","Afap1"
"739",2.14857837094602e-120,2.07497781306649,0.691,0.307,4.3066104867242e-116,"15","Dab1"
"740",2.3832298317418e-120,1.84726646326222,0.714,0.326,4.77694587474326e-116,"15","Zeb2"
"741",2.53222128586028e-118,1.23236254468094,0.993,0.953,5.07558434537835e-114,"15","Cntnap2"
"742",4.14340944295716e-116,2.26092863434746,0.541,0.188,8.30504988746333e-112,"15","Alk"
"743",5.70673594248284e-116,3.53519858228846,0.151,0.016,1.14385815231126e-111,"15","Scn1b"
"744",3.44064228638533e-109,3.85821285808677,0.1,0.007,6.89642339883076e-105,"15","Oprd1"
"745",4.28116415165552e-109,2.10184194503,0.555,0.204,8.58116542557833e-105,"15","Mef2c"
"746",1.67021831614496e-103,2.34537840874901,0.475,0.158,3.34778559288096e-99,"15","Zmat4"
"747",4.33114734364712e-102,2.66151365508995,0.265,0.053,8.68135173560629e-98,"15","Vwc2"
"748",7.70739008903462e-102,4.63605895787856,0.141,0.016,1.5448692694461e-97,"15","Cck"
"749",5.23986272173624e-98,1.28833272938476,0.914,0.73,1.05027808394481e-93,"15","Grik2"
"750",9.20093372192984e-98,1.25171187868748,0.914,0.737,1.84423515522362e-93,"15","Il1rapl1"
"751",1.51865612409902e-292,2.84320633695502,0.927,0.317,3.04399433514407e-288,"16","Foxp2"
"752",1.67680407719218e-226,2.22363461925968,0.982,0.557,3.360986092324e-222,"16","Sgcd"
"753",3.09353183337209e-180,2.35723651463716,0.678,0.194,6.20067520681102e-176,"16","Nell1"
"754",6.40056897081621e-177,1.71118265015023,0.982,0.597,1.2829300445104e-172,"16","Erbb4"
"755",1.41794997594192e-173,2.01156918515722,0.912,0.442,2.84213893177798e-169,"16","Ptprt"
"756",6.280294793562e-153,2.43075892362385,0.558,0.145,1.25882228842157e-148,"16","Shisa9"
"757",6.4485926294543e-151,2.31411562658114,0.705,0.245,1.29255590664782e-146,"16","Chrm2"
"758",2.36835972817813e-132,1.64334837056517,0.902,0.512,4.74714023916025e-128,"16","Rbms3"
"759",3.91259901186763e-119,1.48893478396531,0.902,0.499,7.84241345938747e-115,"16","Ncam2"
"760",5.27440560170704e-105,1.76275282008002,0.619,0.22,1.05720185880616e-100,"16","Gfra1"
"761",6.15439015130133e-102,2.6207280225562,0.273,0.051,1.23358596192684e-97,"16","Samd5"
"762",3.99781151947786e-96,1.99019931973795,0.485,0.151,8.01321340964143e-92,"16","Tmem132d"
"763",3.72086689152681e-95,2.82092383467879,0.216,0.034,7.45810559737633e-91,"16","9330158H04Rik"
"764",5.53950629301681e-90,1.30053326864612,0.809,0.411,1.11033864137229e-85,"16","Brinp3"
"765",5.95839368985643e-90,1.66825542461876,0.674,0.292,1.19430043119482e-85,"16","Tox"
"766",4.62017403778273e-88,1.37167043812072,0.937,0.746,9.26067684133171e-84,"16","Pde4d"
"767",8.36287020021338e-85,2.60299054292563,0.289,0.066,1.67625370293077e-80,"16","Adamts6"
"768",6.88397168328385e-83,1.96283031194403,0.44,0.139,1.37982328419741e-78,"16","Glra2"
"769",7.16537632932344e-83,2.09994563207837,0.462,0.155,1.43622803144959e-78,"16","Necab1"
"770",3.65414888711983e-81,2.30660690832543,0.287,0.065,7.32437602934298e-77,"16","Fbn2"
"771",4.32094496826854e-75,1.14134308972623,0.876,0.592,8.66090209439746e-71,"16","Spock3"
"772",2.93698310635956e-72,2.48205351123322,0.301,0.08,5.88688893838709e-68,"16","Slc1a3"
"773",1.89600552297157e-62,1.07085534309118,0.829,0.509,3.80035347024421e-58,"16","Zfp804a"
"774",9.57977439461676e-62,1.20405613290533,0.68,0.345,1.92016997965698e-57,"16","Fstl5"
"775",9.96034808702404e-58,1.29516275823331,0.637,0.325,1.9964521705631e-53,"16","Cdh7"
"776",3.28549960188966e-57,2.66804155366369,0.175,0.036,6.58545540202763e-53,"16","Sash1"
"777",1.54223286345817e-52,1.54335533261985,0.399,0.154,3.09125155151556e-48,"16","Olfm3"
"778",2.40581489181049e-51,1.05717915434844,0.784,0.52,4.82221536914494e-47,"16","Kcnh7"
"779",4.5134808729332e-49,1.28989954441912,0.591,0.313,9.0468210617073e-45,"16","Sphkap"
"780",4.04498640137164e-48,3.08965290483862,0.084,0.011,8.10777074290931e-44,"16","Vangl1"
"781",1.0358564257663e-47,3.4196134810151,0.065,0.007,2.07627061980597e-43,"16","C1ql3"
"782",1.64889696907523e-46,1.34811396065576,0.481,0.219,3.3050490848144e-42,"16","Plcl1"
"783",2.1824197767431e-46,2.06962560292246,0.193,0.049,4.37444220050387e-42,"16","Lncenc1"
"784",1.62275978375879e-39,2.69291622230272,0.104,0.019,3.25265971056612e-35,"16","Gpr149"
"785",3.08742028879826e-38,1.53476183720056,0.393,0.179,6.18842522686723e-34,"16","March3"
"786",1.93393747518043e-37,1.02866633046803,0.534,0.276,3.87638427525166e-33,"16","Plcxd3"
"787",4.05021448475461e-33,1.87842857793802,0.153,0.041,8.11824991324214e-29,"16","Plch1"
"788",1.7212963829521e-30,1.58777616831943,0.222,0.079,3.4501664699892e-26,"16","Cntnap3"
"789",3.07250183783713e-27,2.67881602525786,0.079,0.016,6.15852268376074e-23,"16","Rspo3"
"790",1.2688543927478e-26,1.25117924547968,0.322,0.149,2.54329174482369e-22,"16","Iqgap2"
"791",6.64486119293848e-26,1.04829911411482,0.589,0.399,1.33189597751259e-21,"16","Cpne4"
"792",2.33538487270591e-24,1.0536494964469,0.407,0.222,4.68104543885173e-20,"16","Apba1"
"793",2.17279797735038e-23,1.75902889431618,0.21,0.084,4.35515626580111e-19,"16","Stk31"
"794",1.15824163693423e-22,1.17293116355802,0.222,0.091,2.32157953707097e-18,"16","Tmtc2"
"795",1.18676113916472e-22,1.02801008697692,0.352,0.182,2.37874402734176e-18,"16","D430041D05Rik"
"796",1.23302069571746e-22,1.4442199889577,0.218,0.09,2.47146668249607e-18,"16","Tmem178"
"797",1.43990987198873e-22,1.34003040672448,0.2,0.078,2.88615534741421e-18,"16","Megf11"
"798",3.5213569907825e-22,1.25283238059323,0.267,0.123,7.05820795232444e-18,"16","Nell2"
"799",2.02337838184083e-21,2.78218356039981,0.051,0.009,4.05565962856175e-17,"16","Mdfic"
"800",2.68766305845419e-21,2.90631986041191,0.043,0.006,5.38715183436557e-17,"16","Cpne9"
"801",2.04158772484541e-200,2.573680966426,0.84,0.234,4.09215843568014e-196,"17","Cpa6"
"802",8.65618945669043e-111,3.27550659889618,0.272,0.038,1.73504661469903e-106,"17","Pappa"
"803",3.02117578069306e-99,1.26987277884085,0.965,0.639,6.05564473482118e-95,"17","Galntl6"
"804",1.53979908382739e-97,1.55115970489959,0.867,0.414,3.08637328362362e-93,"17","Htr2c"
"805",2.18874595681679e-88,1.34175222524873,0.94,0.624,4.38712239584357e-84,"17","Dmd"
"806",4.80898499990862e-87,1.05824099996404,0.992,0.831,9.63912953381683e-83,"17","Epha6"
"807",4.3930763716062e-84,1.50571358696567,0.783,0.346,8.80548227924747e-80,"17","Pbx3"
"808",7.14929576519597e-75,1.14253819775009,0.918,0.561,1.43300484317588e-70,"17","Sgcd"
"809",9.95562071648766e-74,1.1073955702109,0.967,0.717,1.99550461641279e-69,"17","March1"
"810",6.73910001900434e-68,1.06833828254254,0.943,0.67,1.35078520780923e-63,"17","Prkg1"
"811",2.07817154557254e-65,1.29576831835556,0.793,0.406,4.16548704594561e-61,"17","Gpc6"
"812",3.27868608489744e-64,1.51559649706836,0.72,0.341,6.57179838856842e-60,"17","A330008L17Rik"
"813",2.91123322449408e-63,1.51447199074251,0.682,0.313,5.83527587517594e-59,"17","Sphkap"
"814",3.0431871164796e-60,2.22730201832974,0.283,0.066,6.0997642562717e-56,"17","Rarb"
"815",5.61555549006409e-57,1.6162585034139,0.416,0.134,1.12558194242845e-52,"17","Sst"
"816",2.6903590159967e-51,1.64897243044569,0.432,0.15,5.39255561166378e-47,"17","Ptchd1"
"817",4.21638442083364e-51,1.35514282208457,0.666,0.328,8.45132093311895e-47,"17","Sorcs3"
"818",1.97832927196194e-49,1.65699308610405,0.465,0.176,3.96536319272051e-45,"17","Sv2c"
"819",1.2252380511872e-48,1.29576402032869,0.655,0.322,2.45586714979963e-44,"17","Edil3"
"820",3.36231353483865e-45,1.10162267844901,0.745,0.418,6.7394212492306e-41,"17","Epha3"
"821",7.77433622250869e-42,2.08742550064615,0.299,0.094,1.55828795243964e-37,"17","Wls"
"822",8.98591020429981e-39,1.62929224271525,0.302,0.097,1.80113584134985e-34,"17","Ablim1"
"823",9.44734623097436e-37,1.15043794886198,0.62,0.325,1.8936260785365e-32,"17","Plxdc2"
"824",1.48986217084889e-36,1.01869527157823,0.679,0.385,2.98627973524951e-32,"17","Sema5a"
"825",1.87312466424685e-35,1.44611884743351,0.345,0.126,3.75449107701638e-31,"17","Zfp536"
"826",1.21162389328616e-33,2.78816941725775,0.084,0.012,2.42857893170278e-29,"17","Tns1"
"827",2.28611760170047e-33,1.24812792749311,0.489,0.236,4.58229412084842e-29,"17","Nfia"
"828",2.56370060926331e-33,1.21155993082278,0.549,0.285,5.13868150120738e-29,"17","Gm15155"
"829",1.19739889584348e-31,2.56279579355521,0.125,0.026,2.40006634682867e-27,"17","Otx2os1"
"830",8.60090352853666e-31,1.32993807042595,0.435,0.2,1.72396510325989e-26,"17","Dock9"
"831",9.06908042163238e-31,1.03476487795856,0.56,0.291,1.817806479712e-26,"17","Cntn6"
"832",1.69948930413585e-30,1.01744982150697,0.63,0.353,3.40645636120989e-26,"17","Ankfn1"
"833",2.65732139141733e-30,1.05646086932889,0.557,0.287,5.32633499695689e-26,"17","Zfp521"
"834",3.67073190837303e-30,1.05491335145214,0.617,0.355,7.3576150371429e-26,"17","Ano4"
"835",2.27127238174391e-28,1.22435658945556,0.334,0.135,4.55253836196749e-24,"17","Reln"
"836",9.79954289354747e-28,1.7238816730832,0.204,0.063,1.96422037758265e-23,"17","Tll1"
"837",1.45631399230471e-27,1.98187754253362,0.196,0.06,2.91903576617557e-23,"17","P3h2"
"838",1.87025081644575e-27,1.08814005003782,0.364,0.153,3.74873073648386e-23,"17","Elavl2"
"839",1.06373993087475e-26,1.60005459879973,0.296,0.118,2.13216031744534e-22,"17","Mei4"
"840",2.51396579074921e-26,1.0068540620972,0.571,0.33,5.03899303097771e-22,"17","Trps1"
"841",2.982246960031e-26,1.35175826718634,0.372,0.167,5.97761580668613e-22,"17","Col23a1"
