"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,3.6650506936714,0.726,0.108,0,"13","Cntnap4"
0,3.19378355255173,0.932,0.33,0,"13","Hs3st4"
0,2.50922701702983,0.767,0.199,0,"13","Grm3"
0,2.85822983680115,0.977,0.476,0,"13","Sgcz"
0,5.26792054004077,0.445,0.016,0,"13","Prss12"
0,4.57819894239914,0.451,0.027,0,"13","Rai14"
0,3.06459990024861,0.479,0.064,0,"13","Slc17a7"
0,3.58963989132256,0.417,0.046,0,"13","Satb2"
0,3.99417365833683,0.376,0.031,0,"13","Sulf1"
0,3.20299740947379,0.363,0.04,0,"13","Bmpr1b"
0,2.48932374842298,0.998,0.734,0,"13","Ptprd"
0,5.15695942529999,0.244,0.007,0,"13","Nxph3"
0,4.29271598889397,0.206,0.011,0,"13","Pamr1"
0,6.01600916263577,0.172,0.003,0,"13","Ctgf"
0,1.62410895967234,1,0.958,0,"13","Nrxn1"
1.98782890159042e-306,2.42577340895087,0.963,0.506,4.08975918213213e-302,"13","Mgat4c"
4.48417425122483e-304,2.40068141708108,0.903,0.334,9.22574010446996e-300,"13","Fut9"
3.56445102911533e-295,2.54640267742444,0.702,0.17,7.33350154730188e-291,"13","Prickle1"
6.15081835267208e-288,2.62898603952652,0.753,0.219,1.26546936787875e-283,"13","Khdrbs3"
1.70234569678745e-280,2.82708364650967,0.575,0.118,3.5024060365705e-276,"13","Serpini1"
2.1368830474946e-275,2.21565444434016,0.952,0.662,4.3964231819154e-271,"13","Etl4"
3.79090769603468e-270,3.70838966912874,0.243,0.021,7.79941349382175e-266,"13","Neurod6"
4.2503886986616e-255,3.06636930438875,0.399,0.061,8.74474970862638e-251,"13","Mpped1"
1.69690675343977e-249,2.12131210032324,0.932,0.551,3.49121595452698e-245,"13","Mmp16"
1.03006110100687e-244,2.05891257415981,0.887,0.349,2.11924770921153e-240,"13","Pde1a"
2.58777878818343e-237,2.28655112046835,0.764,0.254,5.32409607880859e-233,"13","Csmd2"
2.87185741429884e-233,2.16755861329621,0.671,0.179,5.90855944417843e-229,"13","Elavl2"
4.95076309325724e-230,1.64352508682843,0.994,0.62,1.01856999880675e-225,"13","Nrg1"
3.62461843924208e-229,2.5167550741308,0.621,0.164,7.45728997689665e-225,"13","Olfm3"
2.42251358315709e-223,1.6326742838824,0.981,0.754,4.9840794459874e-219,"13","Pde4d"
2.18334989972975e-222,3.06300664217294,0.317,0.044,4.492024083704e-218,"13","Igsf21"
2.38934768810343e-216,2.4708675690773,0.522,0.117,4.915843933504e-212,"13","Prkd1"
4.84230209650647e-212,2.92601558362674,0.335,0.051,9.96255233335241e-208,"13","3110035E14Rik"
5.75545300056865e-208,2.16502476240871,0.561,0.135,1.18412690033699e-203,"13","Sv2b"
1.43496032231807e-206,2.64458487236467,0.485,0.107,2.9522873671372e-202,"13","Tmem178"
6.61788581559502e-196,2.60950393141081,0.397,0.075,1.36156382770052e-191,"13","Satb1"
3.95852573973512e-194,1.6704886620028,0.971,0.834,8.14427085693103e-190,"13","Frmpd4"
3.22824248724974e-189,4.0051375347913,0.139,0.01,6.64178609326763e-185,"13","Myocd"
1.44877893693706e-186,3.85066951508889,0.151,0.012,2.98071778485431e-182,"13","Gm2824"
2.77507286218561e-178,3.02219700679259,0.306,0.05,5.70943490666068e-174,"13","Sema5b"
3.88046827285208e-177,2.38621848694688,0.513,0.135,7.98367542456587e-173,"13","Sdk2"
1.30907218713562e-176,1.59433809874588,0.934,0.549,2.69328511781282e-172,"13","Kcnh7"
2.87743902760876e-170,2.25537628182135,0.536,0.149,5.92004305540227e-166,"13","Arap2"
4.97000376376976e-169,1.89412114260773,0.717,0.262,1.02252857435799e-164,"13","Pdzrn4"
4.31437695520462e-168,1.64813407141193,0.889,0.497,8.876399147638e-164,"13","Mctp1"
1.02415163106593e-165,1.77545506347587,0.828,0.397,2.10708956575505e-161,"13","Ext1"
1.49796896486878e-163,1.54299757243609,0.886,0.458,3.08192134832103e-159,"13","Egfem1"
3.46893926227425e-163,1.93465744882574,0.776,0.344,7.13699563820304e-159,"13","Chsy3"
0,2.97580733435397,0.905,0.301,0,"14","Cacna2d3"
0,3.46480369578215,0.672,0.133,0,"14","Pde7b"
0,4.12513282509607,0.554,0.061,0,"14","Rgs9"
0,3.78316014290526,0.535,0.059,0,"14","Rarb"
0,3.52058905465716,0.547,0.081,0,"14","Unc13c"
0,4.60098425807801,0.356,0.025,0,"14","Ppp1r1b"
0,5.19956612851097,0.242,0.01,0,"14","Scn4b"
0,4.56574967654698,0.22,0.013,0,"14","Tac1"
0,4.35857983235983,0.213,0.012,0,"14","Drd1"
0,6.28713258559364,0.152,0.003,0,"14","Adora2a"
4.60685612903817e-277,2.32535115313862,0.939,0.416,9.47814579988314e-273,"14","Zbtb20"
1.83222806209916e-265,3.6972156270024,0.296,0.03,3.76962601496282e-261,"14","Gprin3"
4.50386532578622e-240,2.7633707998996,0.601,0.139,9.26625252127257e-236,"14","Runx1t1"
1.57255128156423e-225,3.66470971091371,0.257,0.027,3.23536700669024e-221,"14","Foxo1"
9.67620216730076e-220,3.5177856764654,0.287,0.034,1.99078183390046e-215,"14","4930448N21Rik"
3.73764043945565e-219,3.9373635258045,0.176,0.012,7.68982144013606e-215,"14","Stk32a"
5.61884933763342e-216,1.79475822688474,0.976,0.705,1.1560220627247e-211,"14","Kcnq5"
4.20511879280006e-204,3.16275176517592,0.312,0.043,8.65161140430683e-200,"14","Col6a1"
6.62627036737866e-204,3.78229412931167,0.177,0.014,1.36328886538449e-199,"14","Stard5"
2.28079180713445e-201,4.53354225625858,0.12,0.006,4.69250106399843e-197,"14","Pdyn"
3.77182317086179e-183,1.45288102033408,0.992,0.842,7.76014899173104e-179,"14","Kcnd2"
1.03821594870716e-182,2.2464877021653,0.779,0.324,2.13602549287011e-178,"14","Caln1"
1.41969915255059e-182,3.10765076315127,0.334,0.054,2.92088903645758e-178,"14","Gng7"
2.49347877650163e-181,2.54384343428558,0.706,0.27,5.13008323477444e-177,"14","Foxp1"
7.61377587686272e-181,1.17944472875549,0.995,0.973,1.56645824890574e-176,"14","Phactr1"
2.40000391438252e-172,3.23054828034197,0.258,0.034,4.93776805345059e-168,"14","Inf2"
1.57579316812089e-166,2.9629202113259,0.34,0.06,3.24203686409191e-162,"14","6530403H02Rik"
3.83723934249204e-166,2.20559472621921,0.598,0.175,7.89473622324312e-162,"14","Shisa9"
8.51207053537153e-164,4.22580440013424,0.113,0.007,1.75127339194734e-159,"14","Sh3rf2"
1.72707423475739e-155,2.64578102117801,0.377,0.077,3.55328253058986e-151,"14","Adamts3"
2.54708200733416e-154,3.78880373545335,0.243,0.034,5.2403665218893e-150,"14","Penk"
6.08739973907435e-150,1.84699917986577,0.873,0.506,1.25242162231716e-145,"14","Cntn5"
4.21004734325092e-147,2.15409368751844,0.514,0.144,8.66175140400445e-143,"14","Slc4a4"
4.35037929750766e-134,2.5589608852676,0.334,0.069,8.95047036669226e-130,"14","Gpr88"
1.54406173331063e-130,1.27541135086063,0.936,0.575,3.17675261011329e-126,"14","Meis2"
2.8886970199125e-128,7.89634263256147,0.024,0,5.94320524876797e-124,"14","Serpina9"
5.06308121112133e-127,1.54374156246292,0.902,0.609,1.0416783283761e-122,"14","Pde4b"
6.25888066346493e-127,1.22688474579786,0.954,0.815,1.28770210770127e-122,"14","Lrrc4c"
4.41830263151061e-125,3.02203040606421,0.242,0.04,9.09021583406993e-121,"14","Prkch"
4.99800489060066e-123,3.80887979131113,0.103,0.008,1.02828952619218e-118,"14","Nexn"
6.84653502912619e-123,2.68814449811512,0.356,0.085,1.40860611689242e-118,"14","Pde1b"
2.0603791998033e-122,2.55184678076884,0.389,0.1,4.2390241656753e-118,"14","Kctd8"
4.32655835295867e-120,3.45441476156348,0.132,0.013,8.90146115537717e-116,"14","Tgfa"
2.90998540498315e-115,1.36337875477917,0.904,0.623,5.98700397221233e-111,"14","Nrg1"
4.02604438741311e-112,2.44614429370221,0.304,0.067,8.28318372266373e-108,"14","Epb41"
5.8856776882753e-112,2.79544141698633,0.22,0.037,1.21091932758576e-107,"14","Syt6"
1.41574636153477e-105,1.70748539218789,0.652,0.28,2.91275656422165e-101,"14","Neto1"
6.812938243344e-103,4.05568573535304,0.078,0.005,1.40169391418559e-98,"14","Asic4"
3.72570468842286e-101,2.85716936947082,0.179,0.027,7.6652648259612e-97,"14","Kcnj4"
3.94267336869111e-101,1.10417552913914,0.922,0.753,8.11165618874509e-97,"14","Grik2"
0,2.80886210743393,0.984,0.223,0,"15","Gm28928"
0,3.4994310246944,0.568,0.077,0,"15","4930578G10Rik"
0,3.58656404959454,0.415,0.045,0,"15","Pdzrn3"
2.94993421647066e-297,2.94432604842375,0.715,0.171,6.06919465696673e-293,"15","Prickle1"
3.68448975238572e-288,2.27525317893564,1,0.735,7.58046921655838e-284,"15","Ptprd"
7.94144500902683e-266,2.02624078874203,1,0.721,1.63387289615718e-261,"15","Kcnip4"
8.92494252630977e-240,3.33432613661996,0.308,0.034,1.83621767536297e-235,"15","Ankrd33b"
4.26271950727468e-212,2.08044113487957,0.805,0.291,8.77011911426694e-208,"15","Slc24a2"
1.26851664845814e-196,3.17419036785554,0.332,0.049,2.60984615253778e-192,"15","Satb2"
5.71998247950057e-196,1.77338958939372,0.946,0.55,1.17682919533245e-191,"15","Kcnh7"
1.78188696371359e-194,2.75119645681065,0.469,0.097,3.66605423914433e-190,"15","Mical2"
2.8544296634039e-185,1.97508992625205,0.756,0.267,5.87270358948718e-181,"15","Mef2c"
1.29032355355268e-182,2.44122178020537,0.582,0.158,2.65471167907928e-178,"15","Asap1"
1.4432444696877e-181,3.02031563532988,0.323,0.049,2.96933117193547e-177,"15","Cabp1"
1.15442399679209e-179,1.7677707313514,0.891,0.452,2.37511193100005e-175,"15","Grin2a"
3.4541635329787e-178,3.28423656757407,0.228,0.025,7.10659605275039e-174,"15","Dkk3"
1.3953821457563e-171,1.41192576772468,0.979,0.622,2.870859226679e-167,"15","Nrg1"
4.81812977639698e-156,2.31377806163612,0.467,0.111,9.91282020195915e-152,"15","Nos1ap"
1.47125652355146e-155,1.42388163647022,0.863,0.39,3.02696317155477e-151,"15","Dab1"
1.07254749030186e-152,1.70335174655084,0.75,0.304,2.20665920654704e-148,"15","Cacna2d3"
2.05438616463255e-149,1.35956665849692,0.907,0.479,4.22669409511501e-145,"15","Sgcz"
2.76323241706043e-147,1.71412116599532,0.794,0.365,5.68507437486014e-143,"15","Car10"
1.68781601833811e-146,2.09647700027818,0.634,0.223,3.47251267612883e-142,"15","Khdrbs3"
6.23154277409228e-138,3.11692073240681,0.174,0.019,1.28207761034175e-133,"15","Olfm2"
9.134633971796e-134,1.70913426110482,0.784,0.387,1.87935959335731e-129,"15","Pex5l"
1.36703412215258e-133,2.74576783430233,0.218,0.03,2.81253600291671e-129,"15","Tshz3"
7.96142681448101e-132,2.10758355011871,0.489,0.138,1.63798395281132e-127,"15","Sv2b"
3.22942556480598e-131,1.1723945000324,0.938,0.578,6.64422015703182e-127,"15","Asic2"
3.34041996244577e-123,1.5903983707495,0.638,0.23,6.87258003073593e-119,"15","Clstn2"
2.05829450854103e-122,2.5764906528264,0.23,0.036,4.2347351218723e-118,"15","Col19a1"
1.12117800550313e-115,1.51021397755364,0.773,0.392,2.30671162852213e-111,"15","Kcnq3"
3.63064247067976e-114,1.22301261564874,0.898,0.588,7.46968381917654e-110,"15","Arpp21"
5.59659889436744e-113,2.33054428516006,0.323,0.072,1.15144425652716e-108,"15","Cobl"
2.68794155080104e-108,1.00038502386992,0.968,0.68,5.53017094661807e-104,"15","Ntm"
2.96617091801685e-104,1.65845563535689,0.626,0.258,6.10260004672787e-100,"15","Csmd2"
3.25374300035396e-103,1.83614100102305,0.517,0.18,6.69425084892824e-99,"15","Tmem132d"
6.39853525961279e-102,2.31609522046488,0.33,0.081,1.31643464431274e-97,"15","Rap1gap2"
6.2581878341841e-100,1.86042764992514,0.511,0.182,1.28755956500504e-95,"15","Hivep3"
4.54833110409032e-99,1.10085948158297,0.893,0.678,9.35773641355543e-95,"15","Erc2"
5.9233922639377e-99,1.13009486829762,0.891,0.665,1.21867872438254e-94,"15","Dmd"
4.33813381506542e-97,2.35522489694423,0.33,0.085,8.9252765111156e-93,"15","Zbtb16"
6.32512647380972e-93,2.62563443803976,0.158,0.022,1.30133152072161e-88,"15","Fam212b"
1.1501147327783e-90,1.44745177556751,0.675,0.325,2.36624605121808e-86,"15","Robo2"
7.4713948661781e-89,1.94602210623338,0.425,0.14,1.53716477976748e-84,"15","Gm2163"
7.49129271204577e-87,1.20436586083174,0.789,0.475,1.5412585625763e-82,"15","Pde10a"
5.6966953126289e-84,3.19798930807011,0.1,0.01,1.17203809362027e-79,"15","Cpne9"
9.34297957327544e-84,1.3945000929794,0.634,0.293,1.92222461740569e-79,"15","Slit3"
3.27225487438986e-82,1.27220616396947,0.742,0.442,6.7323371785697e-78,"15","Mast4"
1.10317052818576e-81,1.77498094512561,0.464,0.171,2.26966304468938e-77,"15","Fstl4"
1.59346463808878e-80,1.10168937974719,0.824,0.539,3.27839414640386e-76,"15","Rora"
0,4.97956385787038,0.657,0.042,0,"16","Kcnmb2"
0,4.24172707063949,0.755,0.153,0,"16","Kcnc2"
0,3.23281607549416,0.669,0.139,0,"16","Ptprm"
0,2.57152300796607,0.984,0.461,0,"16","Tcf4"
0,5.58184236574097,0.4,0.012,0,"16","Maf"
0,4.76540823634561,0.396,0.032,0,"16","Col19a1"
0,6.62885393369573,0.225,0.01,0,"16","Npy"
0,4.9679230348681,0.158,0.006,0,"16","Igf1"
0,5.10783546724398,0.151,0.005,0,"16","Moxd1"
1.20251308985417e-289,2.80253803445513,0.736,0.179,2.47405043106598e-285,"16","Elavl2"
1.64289667344202e-279,5.26253843189169,0.116,0.003,3.38009561593962e-275,"16","Cort"
2.73137089377549e-243,4.88046019361776,0.121,0.005,5.61952247685369e-239,"16","Crhbp"
1.93653581008043e-228,6.34316694428792,0.097,0.003,3.98422877565947e-224,"16","Vip"
7.39056895149864e-219,2.76332971915098,0.928,0.596,1.52053565608133e-214,"16","Erbb4"
3.57575761722237e-216,2.6937416747473,0.935,0.602,7.35676372167331e-212,"16","Galntl6"
9.92850466224334e-200,4.72585998868668,0.109,0.005,2.04269054920995e-195,"16","Rbp4"
7.48179464255985e-198,3.28822750944,0.595,0.158,1.53930442976026e-193,"16","Fgf13"
7.9580272157545e-194,1.90559051954155,0.967,0.7,1.63728451936933e-189,"16","Grip1"
9.07807150377736e-188,6.17591607714394,0.053,0.001,1.86772243118715e-183,"16","Npas1"
3.71410077941331e-185,2.66158090516464,0.576,0.15,7.64139094356494e-181,"16","Grik1"
7.07278779661424e-181,7.85774011711768,0.035,0,1.45515536127541e-176,"16","Tac2"
5.49168348061878e-165,2.93699215203753,0.437,0.097,1.12985895930251e-160,"16","Sox6"
6.28315023383507e-164,3.14891093154427,0.275,0.039,1.29269532910923e-159,"16","Ubash3b"
6.96121146890749e-146,3.86877838857013,0.129,0.01,1.43219964761303e-141,"16","Pde5a"
1.8953742401793e-140,2.47649366626462,0.454,0.115,3.8995429617449e-136,"16","Cntnap4"
1.3250976332349e-137,2.45206598276799,0.54,0.169,2.72625587061749e-133,"16","Alk"
1.02669087568103e-136,3.19987771199941,0.41,0.102,2.11231380762616e-132,"16","Synpr"
9.39095342036985e-135,2.87772263104893,0.303,0.056,1.93209475670689e-130,"16","Btbd11"
9.66776065756286e-135,4.16801568906018,0.141,0.013,1.98904507768698e-130,"16","Kit"
4.6117297555679e-133,1.32888458145965,0.993,0.952,9.48817279910539e-129,"16","Cntnap2"
8.18257574046041e-130,3.31019929812623,0.197,0.026,1.68348313284232e-125,"16","Adra1a"
3.85553930582663e-120,2.24881593832526,0.474,0.139,7.93238656780771e-116,"16","Zfp536"
1.71030231797705e-119,2.7645777979454,0.255,0.045,3.51877598900599e-115,"16","Osbpl3"
5.17516757290921e-116,3.20698752307694,0.169,0.021,1.06473897645034e-111,"16","Afap1"
6.84408713466128e-116,1.31593330098044,0.937,0.746,1.40810248708521e-111,"16","Xkr4"
1.38929775621e-99,2.27201168267909,0.479,0.166,2.85834120362646e-95,"16","Zmat4"
3.16005962747827e-95,2.50394821560824,0.266,0.057,6.50150667757379e-91,"16","Vwc2"
1.04695025125339e-92,3.50933981086913,0.1,0.009,2.15399544692873e-88,"16","Oprd1"
2.44201572376541e-92,3.47137196067011,0.125,0.015,5.02420315007495e-88,"16","Hapln1"
5.10046765807061e-92,1.55783772246246,0.812,0.533,1.04937021597145e-87,"16","Nxph1"
1.99493609545115e-89,1.51406382578858,0.715,0.381,4.10438152278119e-85,"16","Zeb2"
1.70878575723912e-88,8.80527269722354,0.014,0,3.51565581694377e-84,"16","Crh"
1.97396379116457e-88,4.63258252395323,0.5,0.218,4.06123310394198e-84,"16","Adarb2"
3.27938667730248e-83,3.19340350387278,0.116,0.014,6.74701014988213e-79,"16","Arl4c"
3.3507327552018e-82,1.11694157202372,0.912,0.754,6.89379757055219e-78,"16","Grik2"
4.07764862022314e-76,1.49319561626469,0.743,0.461,8.38935427124709e-72,"16","Pam"
5.58841273189855e-74,2.01226596635505,0.38,0.129,1.14976003546081e-69,"16","Gm20754"
7.38157265579866e-74,1.77559107576381,0.63,0.35,1.51868475820402e-69,"16","Cntnap5c"
1.25559521248103e-73,2.26808416954917,0.266,0.069,2.58326159015846e-69,"16","Cntnap3"
6.09686300854429e-71,3.44096965061438,0.083,0.008,1.2543685953779e-66,"16","Nxph2"
0,4.72129498078668,0.964,0.119,0,"17","Gm20754"
0,3.24545383633082,0.868,0.172,0,"17","Nell2"
0,2.83238111028463,0.963,0.289,0,"17","Slc24a2"
0,2.97657532732979,0.968,0.305,0,"17","Fam19a2"
0,2.98207961941781,0.951,0.302,0,"17","Cacna2d3"
0,3.43644286709362,0.998,0.389,0,"17","Dab1"
0,3.25555735439784,0.978,0.417,0,"17","Zbtb20"
0,5.12279889039588,0.505,0.022,0,"17","Igfbp4"
0,3.4549034044395,0.41,0.041,0,"17","Itga8"
0,4.65361914517007,0.308,0.016,0,"17","Plch2"
0,3.84093871181605,0.29,0.021,0,"17","Neurod6"
0,4.15541720381714,0.278,0.018,0,"17","Neurod2"
0,6.40420291071955,0.227,0.003,0,"17","Prdm8"
0,5.42385496818027,0.176,0.004,0,"17","Ednra"
0,5.77261924803995,0.17,0.003,0,"17","Olfml2b"
4.01562039716592e-286,2.61011129833505,0.848,0.227,8.26173740512917e-282,"17","Clstn2"
5.48080749475425e-280,2.99535013155763,0.621,0.115,1.12762133397074e-275,"17","Adcy1"
2.39606957905609e-279,4.72985409164963,0.166,0.007,4.92967355194999e-275,"17","Il16"
4.48545787374684e-276,2.40851984175191,1,0.721,9.22838102944675e-272,"17","Kcnip4"
2.66865909137973e-266,3.00992505428313,0.598,0.111,5.49049921460466e-262,"17","Il1rap"
1.65430165695397e-244,1.79625962621896,0.97,0.367,3.4035602290171e-240,"17","Fam19a1"
7.05955224672069e-243,2.96199986154575,0.58,0.113,1.45243227924031e-238,"17","Slc44a5"
1.30743528680674e-238,2.45203795102306,0.939,0.422,2.68991735907618e-234,"17","Arhgap6"
3.57140584701413e-238,2.9801832006494,0.45,0.067,7.34781038964686e-234,"17","Slc17a7"
4.24949869898188e-237,1.37163929059817,1,0.981,8.74291862328532e-233,"17","Csmd1"
2.17830130606845e-236,1.83473288753786,0.998,0.774,4.48163710710523e-232,"17","Il1rapl1"
1.07830999655735e-231,1.40458173498314,1,0.963,2.2185149869171e-227,"17","Nrg3"
2.52353250170321e-230,2.37868786254097,0.923,0.41,5.19191576900418e-226,"17","Rfx3"
3.4092599931277e-230,3.6992730984699,0.274,0.026,7.01421150986094e-226,"17","Kcnj4"
2.99322761728616e-229,2.95250694086186,0.487,0.082,6.15826649980454e-225,"17","Zbtb16"
6.0295629943988e-228,3.30809083283747,0.314,0.034,1.24052229046761e-223,"17","4930448N21Rik"
1.09812639567514e-222,2.04967903382156,0.963,0.463,2.25928524646204e-218,"17","Tcf4"
1.5450157780157e-218,3.89731499548926,0.217,0.017,3.17871546168951e-214,"17","Hgf"
3.08242450924546e-212,4.30932658015388,0.17,0.01,6.3417801853216e-208,"17","Gm43154"
3.26743990685739e-211,2.2222950562932,0.842,0.29,6.72243086436838e-207,"17","Slit3"
2.54885637537694e-209,1.6298942925632,0.996,0.842,5.24401710670052e-205,"17","Kcnd2"
4.95713873686104e-208,2.0741167715303,0.892,0.334,1.01988172372179e-203,"17","Hs3st4"
9.93964001696575e-204,2.92142444786312,0.396,0.06,2.04498153709053e-199,"17","6530403H02Rik"
1.14687461753254e-202,2.64461373594403,0.568,0.124,2.35957983811145e-198,"17","Arhgef28"
3.60175086641539e-190,1.73108672201429,0.982,0.491,7.41024223256303e-186,"17","Prkca"
6.54886331042739e-188,1.741078684039,0.982,0.695,1.34736313748733e-183,"17","Large"
1.11165308353823e-187,2.2994957115318,0.594,0.144,2.28711505407155e-183,"17","Slc4a4"
4.21977633534559e-184,2.73308873897577,0.43,0.077,8.68176783234002e-180,"17","Mlip"
4.16799412160158e-182,1.05419789190088,1,0.979,8.57523110578309e-178,"17","Cadm2"
1.98478655009293e-181,2.10685414476687,0.822,0.311,4.08349984816119e-177,"17","Nfia"
9.29106165432245e-175,3.54110127845326,0.187,0.016,1.9115430247603e-170,"17","Bdnf"
1.90717193323865e-173,4.13740476864762,0.136,0.008,3.92381553544519e-169,"17","Ramp3"
1.3216603205928e-169,1.32059665657299,1,0.736,2.71918394358762e-165,"17","Ptprd"
5.91695304691887e-166,1.40035157294874,0.996,0.878,1.21735391987309e-161,"17","Lrp1b"
2.28370995357962e-164,1.36131193692101,0.99,0.859,4.69850485849472e-160,"17","Rims1"
0,7.27417206232206,0.696,0.011,0,"18","Ebf2"
0,3.20707972075317,0.962,0.324,0,"18","Msi2"
0,3.41143751997445,0.702,0.068,0,"18","Tshz2"
0,3.94428025713691,0.633,0.097,0,"18","Sema3a"
0,3.98296011465798,0.593,0.067,0,"18","Eps8"
0,7.3912270495533,0.47,0.003,0,"18","Ebf3"
0,5.1804388139436,0.488,0.022,0,"18","Calb2"
0,3.17414415419989,0.998,0.577,0,"18","Asic2"
0,4.61033143755047,0.387,0.023,0,"18","Kitl"
0,3.88235516828093,0.367,0.035,0,"18","Btg1"
0,5.52989981258586,0.331,0.009,0,"18","Postn"
0,5.60754817104478,0.292,0.006,0,"18","Nr2f2"
0,4.63834703010078,0.298,0.013,0,"18","Slc17a6"
0,6.89100510942687,0.282,0.003,0,"18","Samd3"
0,5.91356452273117,0.276,0.005,0,"18","Sln"
5.51447100421098e-301,3.45329580530769,0.98,0.577,1.13454726440637e-296,"18","Tenm3"
2.09441671326939e-289,4.45774476552325,0.256,0.018,4.30905294588044e-285,"18","Corin"
1.25700171674547e-285,2.64741154099332,1,0.736,2.58615533203214e-281,"18","Ptprd"
1.39757748809216e-264,3.6994808257455,0.327,0.032,2.87537592400081e-260,"18","Prkg2"
2.24244119980684e-247,2.21640032346258,0.996,0.68,4.61359852448259e-243,"18","Ntm"
8.09074474679406e-242,2.35783344828451,0.891,0.325,1.66458982420541e-237,"18","Ntng1"
3.16351280414879e-235,4.00436093415349,0.308,0.032,6.50861124325573e-231,"18","Ebf1"
1.34475882288247e-231,4.43256994187619,0.169,0.009,2.76670680219839e-227,"18","Cpne9"
4.08636071261281e-222,2.52217736104545,0.78,0.228,8.4072785301296e-218,"18","Clstn2"
3.40829746697686e-205,2.48601332650989,0.885,0.392,7.01223120855818e-201,"18","Epha3"
5.16715330894341e-204,3.93092133513592,0.19,0.014,1.06309012178202e-199,"18","Pcsk1"
6.96877342565107e-197,2.51515977007349,0.671,0.182,1.43375544459345e-192,"18","Elavl2"
4.48353707063436e-190,3.89466819540289,0.204,0.017,9.22442916912313e-186,"18","Adamts18"
2.08552607171595e-189,8.0590090785735,0.036,0,4.2907613399484e-185,"18","Eomes"
4.19616371654029e-188,1.83856007418256,0.96,0.508,8.63318723041e-184,"18","Mgat4c"
5.80371319131839e-172,2.51829981590207,0.589,0.155,1.19405595198185e-167,"18","Thsd7b"
2.14168745045305e-170,1.73144503811897,0.958,0.585,4.40630776056212e-166,"18","Sgcd"
1.81739915066082e-168,1.27235511687107,1,0.961,3.73911701256956e-164,"18","Pcdh9"
2.14942170913293e-168,2.94065610432844,0.425,0.081,4.42222022437008e-164,"18","Heg1"
3.31489692010425e-168,4.4745560940296,0.109,0.005,6.82006892342249e-164,"18","Rasa4"
4.44238392003802e-165,1.10317661251637,1,0.963,9.13976067708623e-161,"18","Nrg3"
4.9574075194935e-165,7.2516541565159,0.036,0,1.01993702306059e-160,"18","Fzd7"
2.1391765299462e-159,3.28334393310171,0.27,0.035,4.40114179271131e-155,"18","Nefm"
2.64707161051561e-158,3.71081744165649,0.238,0.028,5.44608513147482e-154,"18","Pgm5"
2.80992757270628e-155,2.45970969235007,0.591,0.167,5.7811449880859e-151,"18","Nrp2"
2.49352968244238e-153,3.36673623351629,0.266,0.036,5.13018796865695e-149,"18","Adgrd1"
4.79998452139686e-148,1.53432473568009,0.968,0.668,9.87548815432189e-144,"18","Grm8"
2.48854521293056e-145,7.48915347024256,0.03,0,5.11993292108334e-141,"18","Ctxn3"
3.1798649870976e-140,3.08861554065883,0.278,0.042,6.54225422445459e-136,"18","Plch1"
4.56137973065403e-138,3.74570555627789,0.19,0.021,9.38458265784761e-134,"18","Epb41l4a"
9.73843080042078e-130,1.19807099812203,0.97,0.849,2.00358475287857e-125,"18","Ank3"
4.90671465756676e-125,3.15688343113373,0.202,0.025,1.00950747364779e-120,"18","Cacna1i"
6.4661094560379e-123,2.74955864720852,0.339,0.068,1.33033735948524e-118,"18","Zbtb7c"
7.56122978741724e-120,3.06053299869079,0.234,0.035,1.55564741646322e-115,"18","Crtac1"
1.26230483928229e-119,3.78799795201688,0.139,0.013,2.59706597633938e-115,"18","1700011I03Rik"
2.1248094752033e-271,2.79363317898118,0.911,0.326,4.37158301428328e-267,"19","Foxp2"
1.5757072295421e-213,2.09002566968972,0.984,0.585,3.24186005405991e-209,"19","Sgcd"
3.43249716482594e-186,1.78522298840355,0.986,0.596,7.06201966691288e-182,"19","Erbb4"
6.04874334233193e-165,1.96173403953679,0.909,0.455,1.24446845525137e-160,"19","Ptprt"
1.36178315955474e-156,2.36169663573039,0.697,0.232,2.80173267246793e-152,"19","Chrm2"
3.39408303425222e-153,2.17759985668802,0.664,0.208,6.98298643467052e-149,"19","Nell1"
9.19782232490109e-148,1.76938766633956,0.905,0.478,1.89235996512515e-143,"19","Rbms3"
1.18180515220056e-127,1.9729088947424,0.619,0.195,2.43144592013743e-123,"19","Gfra1"
1.9497413252149e-109,2.10764145835084,0.548,0.178,4.01139780249713e-105,"19","Shisa9"
1.805074514124e-102,2.78656892763437,0.221,0.034,3.71376030535872e-98,"19","9330158H04Rik"
1.74825914333556e-100,1.23633828344086,0.928,0.577,3.59686836149859e-96,"19","Meis2"
4.92312627889155e-98,1.34665498774809,0.885,0.55,1.01288400061915e-93,"19","Spock3"
4.1035883348633e-89,2.1932590841997,0.464,0.149,8.44272264014775e-85,"19","Necab1"
1.25812808492601e-84,1.11538375275308,0.922,0.667,2.58847272192677e-80,"19","Col25a1"
8.77333536150206e-83,2.26600052520591,0.289,0.065,1.80502601727543e-78,"19","Fbn2"
1.50943696078484e-79,1.12807360255806,0.899,0.567,3.10551560311872e-75,"19","Ncam2"
2.16199849614208e-79,1.93627864821401,0.435,0.14,4.44809570596271e-75,"19","Glra2"
3.72439241689777e-77,1.21434140796423,0.796,0.433,7.66256495852547e-73,"19","Brinp3"
